ProductID,ChannelID,LocationID,Method,Period,StartDate,EndDate,Type,Qty,Level 
AztecWrap,Thuisbezorgd,StoreArnhemCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,15.799258,111
AztecWrap,Thuisbezorgd,StoreArnhemCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,16.14294,111
AztecWrap,Thuisbezorgd,StoreArnhemCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,19.309288,111
AztecWrap,Thuisbezorgd,StoreArnhemCenter,XGBoost,Daily,1/3/25,1/3/25,1,18.571749,111
AztecWrap,Thuisbezorgd,StoreArnhemCenter,XGBoost,Daily,2/3/25,2/3/25,1,17.31087,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,18.087639,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,17.013762,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,15.160821,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,16.375834,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,16.119583,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,1/3/25,1/3/25,1,18.321249,111
AztecWrap,OwnWebsite,StoreEdeCenter,XGBoost,Daily,2/3/25,2/3/25,1,16.949707,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,18.504671,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,17.560368,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,16.853874,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,15.158384,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,15.989382,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,1/3/25,1/3/25,1,16.059494,111
AztecWrap,Pickup,StoreEdeCenter,XGBoost,Daily,2/3/25,2/3/25,1,13.450311,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,17.864452,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,16.01184,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,16.407133,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,17.281977,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,18.383982,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,1/3/25,1/3/25,1,16.85065,111
AztecWrap,Thuisbezorgd,StoreEdeCenter,XGBoost,Daily,2/3/25,2/3/25,1,16.984886,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,17.509233,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,16.050432,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,16.341137,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,17.320158,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,14.395079,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,1/3/25,1/3/25,1,15.544448,111
AztecWrap,OwnWebsite,StoreElstCenter,XGBoost,Daily,2/3/25,2/3/25,1,17.413183,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,15.8056965,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,15.863753,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,19.340906,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,13.755874,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,20.606068,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,1/3/25,1/3/25,1,16.033966,111
AztecWrap,Pickup,StoreElstCenter,XGBoost,Daily,2/3/25,2/3/25,1,15.574182,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,18.0508,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,15.852119,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,26/02/2025,26/02/2025,1,16.455963,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,27/02/2025,27/02/2025,1,15.22154,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,28/02/2025,28/02/2025,1,18.441135,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,1/3/25,1/3/25,1,18.011887,111
AztecWrap,Thuisbezorgd,StoreElstCenter,XGBoost,Daily,2/3/25,2/3/25,1,19.28247,111
AztecWrap,OwnWebsite,StoreNijmegenCenter,XGBoost,Daily,24/02/2025,24/02/2025,1,17.872152,111
AztecWrap,OwnWebsite,StoreNijmegenCenter,XGBoost,Daily,25/02/2025,25/02/2025,1,17.068045,111
